C6ORF125	0.00321419625324
RNF14	0.0678607347731
RNF17	0.00417968996852
RNF10	0.0661498323992
C6ORF120	0.00396416809849
RNF12	0.020599400861
RNF13	0.0297231603704
REM1	0.0313205744444
MTVR2	0.00456107550598
C6ORF129	0.00391510496358
RNF19	0.0193591670018
UBE2Q2	0.0129500772149
CHMP1B	0.0127164392363
PMM2	0.018006492446
PMM1	0.0102809480413
ASS1	0.019471083086
RNF11	0.0577284517811
ZNF879	0.00444448667015
ATRIP	0.0397447758939
CAMK1	0.0227605829839
STYXL1	0.0214142957749
SPR	0.00814698814712
ZNF707	0.00670232355139
CAMK4	0.0302703806929
ZC3H10	0.0369085080746
RNF114	0.0373918353704
RNF115	0.0288701951852
RNF112	0.00595860058047
ZC3H14	0.00472214542165
SPN	0.0149238096832
RNF111	0.0733352527778
NACAP1	0.00294797098519
ZC3H18	0.0100021441107
GRIN1	0.0069423442037
DHX8	0.0276902242044
DHX9	0.0544178207039
TCOF1	0.0230818141058
NUP98	0.0371037899464
XPC	0.0995984096862
SP1	0.111380660926
GRINA	0.00361160207407
SP3	0.0852280381603
NUP93	0.038265647933
SP5	0.0718167535185
CAMKV	0.0582304968162
SPPL3	0.0116858622523
GOLIM4	0.0234463617037
OPA3	0.00297762203973
OPA1	0.0158262111462
RAB40C	0.0244302360682
FBL	0.0464755946361
COL7A1	0.0144435995185
GTSE1	0.0113511821738
FAM183A	0.027485686537
ARFRP1	0.046721592963
SPPL2A	0.00192862815282
SPPL2B	0.0132091610076
ITGA8	0.00572270454886
ITGA9	0.0029979493899
UGCG	0.00884137242593
ATP2A1	0.000223016112778
ATP2A2	0.0534303844444
ATP2A3	0.00239000908417
ITGA1	0.00971235201852
ITGA2	0.0104255787593
ITGA3	0.0119460515015
ITGA4	0.0156629292516
ITGA5	0.0345430476636
ITGA6	0.0165996817791
ITGA7	0.0079788368282
CXORF40B	0.00356217130182
LOC100132288	0.0206407309169
DENND4A	0.0317972939368
DENND4B	0.0117863591667
SWAP70	0.0188891232366
PREB	0.0196128441376
PHLDA1	0.0195243377317
PHLDA3	0.0219083560374
PHLDA2	0.0368815639904
GAP43	0.00154361753932
NENF	0.00755347548778
FLJ42393	0.0158972682778
FBXL12	0.00116058536248
FBXL15	0.0028182051717
HRH3	0.00506592684444
HRH1	0.00960573587037
FAM169A	0.00761068023412
FBXL18	0.0399613861002
FAM116A	0.00921999492687
GHDC	0.00743927292578
H19	0.00304657879322
TPRN	0.0100568967595
ZFP161	0.0135479252261
CHST8	0.0028182051717
COL4A3	2.19173066667e-05
COL4A2	0.000167083555556
COL4A1	0.00494602981481
CHST1	0.00511261571748
CHST4	0.00463042117058
ITGAX	0.00223560457222
BCL2A1	0.0233873165527
HLCS	0.057956531251
NOG	0.00171018619854
ITGAV	0.00862507235185
HIBCH	0.0160896862933
ZNF703	0.0154645806503
ITGAL	0.0106631949131
ITGAM	0.00821294941406
LOC286359	0.0158972682778
HLF	0.0142846055926
NOV	0.0362007991852
ITGAD	0.00349804098704
ZNF701	0.00341656948773
FAM134A	0.0185064545453
SMAD9	0.0190309076927
TRERF1	0.040063944067
LRPAP1	0.0357420396296
LQK1	0.0090468004399
SMAD6	0.0438136054375
SMAD7	0.054785480046
GOLPH3L	0.0594317973889
SMAD1	0.0836367570032
AFTPH	0.00402767951852
SMAD3	0.0653994060473
MUS81	0.0379848865029
AMMECR1L	0.00419530824789
C3ORF14	0.0028182051717
IL1RAPL1	0.00137358270539
IGF2R	0.00588541687606
TMPRSS11D	0.00544574662963
C3ORF17	0.0187585707767
SLC36A4	0.00468412340955
CKS1B	0.0571766052456
CKS1A	0.0208360654405
NSBP1	0.0130330205134
ERICH1	0.00356217130182
ARTN	0.00572780668195
HERC2P2	0.0016628943352
ART4	0.0165294677813
EPAS1	0.0527187280802
DRAP1	0.0355219722396
TCEA2	0.0594580203061
TCEA1	0.0448065432605
COX4I2	0.00378651588889
COX4I1	0.013248579639
BFAR	0.0598662393693
EDA	0.000143789962838
COL18A1	0.0101481644486
PIPOX	0.007809586399
CCDC116	0.0486126884114
CCDC117	0.00696769623898
CCDC114	0.00871671344326
RLF	0.0138571329074
CCDC112	0.00778745313427
CCDC113	0.0262860078519
LEO1	0.0162092730373
ATP1A1	0.0286879530368
MGRN1	0.0471048361111
ADHFE1	0.0286906483387
CRTAP	0.0124879398843
SP8	0.00560743185065
SPHK1	0.0223587489611
DPT	0.0036439098885
IPO11	0.0155683011518
CUEDC2	0.0451859266109
IPO13	0.0233885191022
CPEB4	0.0257728507903
CPEB1	0.00626394362606
CPEB2	0.00499529388885
BEGAIN	0.0303457051402
RBMXL2	0.00450006115546
ABAT	0.0175032730185
FRG1	0.011169737981
RHEBL1	0.00107260178832
SIRPA	0.0113475186835
IFT80	0.00755347548778
FBRS	0.00456107550598
IFT88	0.00248478501827
SARDH	0.0157049819444
C21ORF29	0.00788719783333
SP2	0.048104188534
CNTF	0.0295444741628
MCM10	0.0383391542436
SP4	0.0155704115818
ATG4C	0.0326569136537
ATG4B	0.0290394496451
THUMPD2	0.00288772953265
ATG4D	0.0090468004399
PHOX2A	0.0260150372806
PHOX2B	0.00765426488889
TNRC5	0.00469914937752
C20ORF151	0.00667191789852
UPK2	0.00291497234107
CFH	0.00305232290741
GPT2	0.029263961552
PNP	0.0460452985185
CFD	0.000867023421852
CFB	0.0356922534074
TOR2A	0.0147955786157
MLLT4	0.0433459727757
CREBBP	0.0659777151263
PNN	0.0683704138059
ATP6V0E1	0.00288772953265
ATP6V0E2	0.00369703748758
CFP	0.0231204065741
AAAS	0.00921667187037
SIDT1	0.00255860177572
SIDT2	0.00321419625324
LOC100131244	0.00321419625324
SIX4	0.00288364198333
SIX5	0.0371295699894
SIX6	0.0162675367126
MR1	0.00480302069286
SIX2	0.00788719783333
SIX3	0.0240612712259
CNPY4	0.00419092944113
CNPY3	0.011995937649
CNPY2	0.00621808398103
CNPY1	0.00321419625324
NODAL	0.00299679368487
ANKRD30BL	0.056181624116
HMG20A	0.03713400411
HMG20B	0.0412145253912
AAGAB	0.0307126482946
PHOSPHO1	0.0108127913289
MRO	0.0122061687396
CHFR	0.0931908701789
EFHA1	0.00706031790715
SYPL1	0.0246572185642
TIGD1	0.0163434015035
NUDT9P1	0.0
RFX4	0.0120740462037
RFX5	0.0331701420996
AVPR2	0.0288320912253
RFX7	0.00321419625324
NRXN3	0.00564618933718
NRXN2	0.00614661826216
NRXN1	0.00567260799359
RFX3	0.0395948454988
YDJC	0.0481186510295
RFPL2	0.00321419625324
APC	0.0478183111114
TMEM179B	0.0102736529342
ABCE1	0.0139090457982
UQCRC2	0.0454168095052
XPNPEP1	0.0082026416655
LOC728656	0.00984717468932
RUNDC2A	0.00406610919204
GGCX	0.00581838275474
RETSAT	0.00419092944113
ZNF57	0.00501100323855
KHDRBS1	0.0496268273188
KHDRBS3	0.0578065422351
GGCT	0.0135410754911
LOC283404	0.0313142675242
LHCGR	0.0142463397593
FLT3	0.0193071970561
VPS37B	0.0110065753333
DPYSL4	0.0108094042284
TARS2	0.0315179305741
DPYSL2	0.0262896089444
DPYSL3	0.0132037608519
IGFBP2	0.000436025783333
IGFBP3	0.0229911062884
IGFBP1	0.0521062725224
BOP1	0.0135480600255
IGFBP7	0.00574985057997
IGFBP4	0.0089488050306
IGFBP5	0.0159457582701
CYP1B1	0.0171476634259
CKLF	0.00952546637439
GJA1	0.0452265131481
GJA3	0.00424138801852
GJA5	0.00292819235926
GJA8	0.00208211121047
KDM3B	0.0117405526147
ZNF117	0.0172507933765
ZNF114	0.00321419625324
KDM3A	0.0237895967998
SEZ6L	0.0028182051717
NIF3L1	0.0340493413948
TMC4	0.00321419625324
MYO3A	0.0543667592919
TMC6	0.00583610940734
TMC7	0.02516585
APIP	0.00936850058042
KIAA1627	0.0119859224733
GPR15	0.0118662220798
EIF2B4	0.0220457915018
EIF2B5	0.035446412173
EIF2B2	0.0304928553704
EIF2B3	0.0185552261683
EIF2B1	0.0377542862807
PRKAR2A	0.0284873474655
PRKAR2B	0.0114092800129
MAGT1	0.00595860058047
C2ORF52	0.0531080076616
C2ORF50	0.0059816754766
C2ORF51	0.0142795715608
C2ORF54	0.00456107550598
MLF1	0.00774233292963
QPRT	0.01651455015
IFT140	0.00419571739464
MLF2	0.0431544041759
TMEM14C	0.0358837179584
SMAP1L	0.0226532878208
CFLAR	0.0624509181648
MECOM	0.133705833229
ITGA2B	0.0232694505556
FANCE	0.0299212371121
LOC440944	0.0144471297114
KIAA1267	0.0849378067701
FANCB	0.0182815115498
CLIC6	0.0016262766207
CFHR3	0.00223560457222
CLIC4	0.00255860177572
CFHR1	0.000455676793812
CLIC2	0.00517108154046
CLIC3	0.00428493754871
CFHR4	0.00223560457222
CFHR5	0.00223560457222
KIAA0020	0.0189025672916
RIT2	0.0110265636667
TMEM147	0.0026743133523
ASGR1	0.0192420661296
ASGR2	0.00596786511111
FOXL2	0.0159461017361
RIT1	0.0340719305556
TMEM141	0.0206896969894
FOXL1	0.0109734390309
SF1	0.0550142627345
API5	0.00243807430192
MAP3K8	0.0695368328508
RTKN2	0.00397622489566
C16ORF42	0.0197796724331
LOC100128811	0.0028182051717
HAS2	0.00567567373486
KIAA1199	0.00830890274718
HLA-DPA1	0.0120175229526
FAM32A	0.0290670342593
KIAA1191	0.0147974453082
ZMAT3	0.0184235487203
ZMAT2	0.0311022625625
TSNAX-DISC1	0.00336749141518
ZMAT4	0.0164075054815
MYBL1	0.0794268194278
NR1D1	0.0750856342504
NR1D2	0.0386226927328
MYBL2	0.120722111886
ITGB1BP1	0.0121686058148
ITGB1BP3	0.00754504805556
ITGB1BP2	0.00777679427343
ZNF7	0.0107276832246
ZNF3	0.04205545786
CTCFL	0.0360374008791
UFSP1	0.00303450621342
ZNF8	0.0137473774914
C19ORF70	0.0130837898122
ZAP70	0.0514584153813
UFSP2	0.00758553593592
OGFR	0.0153975364815
CDC5L	0.0455681357502
RAC2	0.0337116153954
RAC3	0.0166644573235
RAC1	0.0492987971973
SBDS	0.0154407720353
VCL	0.0749868385185
LOC81691	0.0159656006402
CPLX2	0.0100660301077
CPLX3	0.0028182051717
ORC3L	0.0335235947494
CPLX1	0.00669375535185
AP2A1	0.0691930509259
AP2A2	0.0446975189584
LOC389333	0.00255860177572
VCY	0.00626394362606
CADPS	0.0028182051717
FIGNL1	0.00356217130182
PBX2	0.0531912577908
PBX3	0.0913909531959
PBX1	0.0344490873557
AIRE	0.0532530336676
NSUN3	0.042346634599
NSUN2	0.0280495410053
NSUN5	0.0126965536182
NSUN4	0.0313786964087
TUBG1	0.0695220094385
TUBG2	0.00142771790843
PTCH2	0.000613968655185
PTCH1	0.000613968655185
LOC375748	0.00442907095749
TUFM	0.0448609094506
FAM108B1	0.00785346099688
RAD9B	0.0120393786504
RAD9A	0.0495322334962
ERGIC2	0.0125486670307
ERGIC3	0.0
MAMSTR	0.00297323732468
ERGIC1	0.0
CLU	0.0525615876606
B3GAT3	0.021101459828
FAM66B	0.00321419625324
FAM66C	0.00321419625324
CPPED1	0.0347691137037
UXT	0.0293074311397
CALM2	0.0410494816038
CALM3	0.0428688881481
SPG21	0.017171103667
CALM1	0.042087415975
GSDMC	0.00544574662963
GSDMD	0.0253378507407
UPK1A	0.000135939265416
UPK1B	0.00359058643502
DLGAP2	0.00313060448148
DLGAP3	0.00313060448148
DLGAP1	0.0354250846296
DLGAP4	0.0240020611111
C19ORF18	0.00674611679425
HRH2	0.00544574662963
MBNL3	0.054988155046
C19ORF12	0.00419530824789
A1BG	0.0
PLK2	0.0535608012765
OIP5	0.0153488298593
CLCN3	0.0248904699842
CLCN7	0.0195683220784
CLCN6	0.0430614500062
FBXL19	0.0257655143799
BRD8	0.0957112258549
BRD9	0.0688417975926
BRD4	0.0548257768884
BRD7	0.0524191326806
BRD1	0.034346459502
BRD2	0.0521649756106
BRD3	0.0422502368834
DNAJA2	0.0273690557653
DNAJA3	0.0403710886101
DNAJA1	0.0493443972374
DNAJA4	0.00595860058047
C8ORF77	0.00369346736378
PTPN13	0.0245966528477
PTPN12	0.0423854210168
PTPN11	0.0354995455236
DUS2L	0.00403644853916
LRFN1	0.00295811929074
MYCBP	0.0269984533075
PTPN14	0.0303889385544
C7ORF42	0.0192611959248
C7ORF43	0.00617428955797
GALR1	0.00667191789852
UTRN	0.0328038246526
C7ORF46	0.00321419625324
C7ORF47	0.00363710461978
C7ORF45	0.00384820068346
C7ORF49	0.0121289459737
HCRP1	0.00582453983333
CSF2RB	0.0530896984696
MRPL24	0.0235402049454
MRPL27	0.0168596486867
CSF2RA	0.00420735519743
